ShadowAge,JcE,12090,43
SocialShadow,Rogelike,59521,88
LeagueLeague,JcE,41439,11
RocketRivas,Tactial Shooter,33250,55
SocialMonster,Acción,24873,94
AgeRocket,MOBA,64864,50
HunterLegends,JcE,26807,43
RocketRivas,Coop,68570,63
AgeMonster,Rogelike,34486,17
LeagueLeague,MOBA,39435,24
HunterAge,Rogelike,20875,49
MonsterLegends,MOBA,37587,2
RocketHunter,Acción,48149,69
AgeRocket,Tactial Shooter,67154,95
RocketMonster,MOBA,38852,52
HunterRocket,Tactial Shooter,16213,32
RivasRivas,Coop,65310,69
ShadowLegends,JcE,39877,86
MonsterMonster,RPG,25871,73
RocketHunter,Acción,67677,68
AgeAge,Tactial Shooter,46315,50
MonsterAge,Coop,26375,1
RivasRocket,Rogelike,6034,50
AgeMonster,Coop,51524,68
LeagueSocial,Acción,15670,35
HunterLegends,Roguelite,35694,83
AgeShadow,JcE,43546,95
MonsterSocial,Tactial Shooter,37280,41
RocketRocket,Roguelite,11256,36
RivasAge,MOBA,48207,45
RocketHunter,Tactial Shooter,36640,2
ShadowLegends,Coop,13654,89
HunterRocket,Acción,3085,57
ShadowHunter,Rogelike,768,93
AgeSocial,Coop,1189,49
LegendsLegends,JcE,5051,21
ShadowHunter,JcE,16375,3
HunterRivas,JcE,52249,45
LegendsRocket,MOBA,34254,66
LegendsShadow,Tactial Shooter,2001,92
LegendsRivas,Roguelite,2216,24
LeagueMonster,Rogelike,41848,24
MonsterShadow,Roguelite,47796,73
SocialLegends,Tactial Shooter,44475,20
MonsterShadow,Coop,23734,94
AgeLeague,Coop,4067,96
RivasRocket,Rogelike,67333,60
ShadowMonster,MOBA,52533,55
MonsterMonster,Roguelite,8107,21
AgeRivas,Roguelite,59492,83
HunterShadow,Coop,65636,29
LeagueAge,RPG,38889,47
LegendsLeague,Acción,34970,96
MonsterMonster,Tactial Shooter,55650,32
RivasSocial,RPG,51740,59
LegendsSocial,RPG,40691,5
HunterRocket,Rogelike,26536,99
RivasRivas,Rogelike,5500,88
ShadowSocial,Tactial Shooter,68659,75
SocialRivas,Roguelite,11238,14
SocialMonster,RPG,21924,29
MonsterAge,Roguelite,61072,14
MonsterHunter,Tactial Shooter,51554,91
AgeRivas,RPG,12966,11
SocialRivas,RPG,21930,31
LeagueSocial,Roguelite,66977,95
RocketLegends,Roguelite,57864,6
RivasLegends,Acción,12510,60
RivasShadow,JcE,33341,32
RocketShadow,MOBA,38625,30
LeagueRivas,Tactial Shooter,64082,27
HunterMonster,Roguelite,54397,72
HunterHunter,Tactial Shooter,15907,94
RocketLeague,JcE,54539,19
RocketSocial,Acción,68736,39
ShadowLeague,RPG,9225,0
SocialLegends,Rogelike,32764,9
LegendsLeague,RPG,30861,15
SocialSocial,Roguelite,17151,4
AgeAge,Tactial Shooter,58675,98
RocketRivas,MOBA,25123,71
RocketHunter,Rogelike,22504,83
RocketShadow,MOBA,10419,22
LegendsRocket,MOBA,45079,70
HunterLegends,Acción,53824,12
RivasLeague,Coop,54558,71
AgeRocket,Coop,34967,81
RivasAge,Rogelike,37429,72
AgeAge,Acción,52736,58
HunterShadow,RPG,19470,59
HunterLegends,Acción,1666,56
SocialShadow,MOBA,22971,74
LeagueRocket,Rogelike,34195,83
SocialShadow,JcE,61371,70
MonsterHunter,JcE,40632,23
MonsterMonster,Tactial Shooter,1021,45
HunterRivas,Roguelite,32386,28
RivasRocket,RPG,32603,64
SocialLegends,Roguelite,8147,62
HunterHunter,JcE,44739,37
ShadowHunter,Roguelite,37833,28
HunterSocial,RPG,56779,0
RocketLegends,Coop,50429,51
LegendsLegends,MOBA,63764,38
RivasSocial,Rogelike,47964,37
LeagueRocket,Rogelike,10592,62
LegendsRocket,Roguelite,19100,97
LegendsRocket,Rogelike,14754,68
SocialShadow,MOBA,55833,43
RocketRivas,Roguelite,51435,52
AgeRivas,Tactial Shooter,26034,4
ShadowAge,Tactial Shooter,32126,87
AgeHunter,Rogelike,66099,50
MonsterAge,Tactial Shooter,36342,79
MonsterSocial,RPG,7437,43
LeagueLegends,Acción,22032,6
RivasHunter,RPG,4628,90
RocketSocial,MOBA,584,13
RocketAge,Tactial Shooter,50995,37
LeagueLeague,Acción,39719,24
MonsterLegends,RPG,14044,34
RivasHunter,RPG,13254,22
HunterLegends,MOBA,46600,38
RocketSocial,Rogelike,69907,50
LeagueSocial,Coop,22375,24
SocialShadow,JcE,25747,97
SocialRocket,Tactial Shooter,51994,41
SocialMonster,Rogelike,4940,72
LegendsRocket,Coop,69674,37
RivasAge,RPG,14699,70
HunterSocial,JcE,25106,11
MonsterMonster,RPG,48028,89
ShadowRocket,MOBA,24709,64
AgeSocial,Acción,24830,28
MonsterSocial,Rogelike,56734,46
LegendsShadow,Roguelite,64157,66
AgeMonster,Acción,8833,7
LeagueShadow,JcE,6259,40
HunterMonster,RPG,59908,26
SocialSocial,MOBA,43153,33
RocketHunter,MOBA,3455,68
HunterAge,Coop,17920,17
RivasSocial,MOBA,19823,91
AgeMonster,Acción,42400,88
RocketRocket,Tactial Shooter,27400,55
HunterHunter,JcE,6186,17
LeagueMonster,Roguelite,16840,1
RocketAge,Coop,44361,4
MonsterAge,RPG,27166,40
RocketHunter,Rogelike,40569,81
MonsterHunter,Coop,9974,48
RocketShadow,JcE,51963,67
RocketHunter,Roguelite,2827,68
RivasMonster,Rogelike,60651,41
MonsterHunter,MOBA,52405,76
AgeLegends,JcE,51058,60
LegendsShadow,Acción,67519,2
RivasMonster,Rogelike,2950,26
LeagueHunter,Coop,50942,96
SocialLeague,Tactial Shooter,14088,20
RocketHunter,Coop,38630,47
RocketMonster,Roguelite,69411,42
LeagueRivas,Tactial Shooter,39674,73
ShadowLegends,Coop,66091,36
RocketHunter,Roguelite,66797,21
SocialLegends,Rogelike,68605,82
HunterMonster,Tactial Shooter,38903,85
SocialLegends,RPG,38547,72
SocialRivas,RPG,66680,72
RivasShadow,RPG,23387,44
HunterMonster,Coop,48099,97
LeagueShadow,Acción,38556,13
ShadowAge,MOBA,43174,9
HunterMonster,Coop,40378,66
HunterRivas,Roguelite,55426,10
HunterLegends,Roguelite,22281,78
AgeMonster,Coop,556,20
RivasShadow,Roguelite,57189,7
SocialRocket,Roguelite,57105,57
HunterRocket,Acción,1367,2
HunterShadow,Acción,49942,30
ShadowLeague,Rogelike,33998,59
ShadowHunter,Acción,31588,69
RocketShadow,Acción,14127,77
LegendsHunter,Acción,50684,84
HunterRocket,Roguelite,18376,93
HunterHunter,JcE,9450,50
ShadowSocial,Roguelite,5354,41
AgeAge,Roguelite,62099,15
MonsterRocket,Roguelite,31872,4
RivasLeague,MOBA,41858,95
RocketRivas,Rogelike,27138,34
ShadowAge,Tactial Shooter,58004,5
SocialHunter,JcE,53153,15
RivasMonster,RPG,40472,98
RocketHunter,Coop,59360,72
LeagueHunter,RPG,67091,5
LeagueAge,Roguelite,54752,11
HunterLegends,MOBA,27455,78
HunterRivas,Tactial Shooter,65020,23
LeagueLeague,Rogelike,66380,63
RocketMonster,Roguelite,69778,18
HunterLeague,Coop,4323,58
HunterLeague,MOBA,26688,50
RocketLegends,Coop,55303,45
HunterHunter,Rogelike,14259,4
RocketHunter,Roguelite,7327,8
SocialHunter,Acción,197,37
MonsterShadow,Coop,35801,71
HunterRocket,RPG,37074,96
LeagueMonster,Acción,16046,56
ShadowSocial,Coop,370,80
LeagueShadow,Roguelite,61455,72
HunterRocket,JcE,27341,89
HunterSocial,Rogelike,46308,72
AgeAge,Tactial Shooter,30915,36
ShadowHunter,Coop,21419,69
AgeSocial,RPG,7452,7
SocialHunter,Rogelike,43781,18
MonsterHunter,MOBA,48327,32
HunterAge,RPG,25491,2
SocialMonster,RPG,23877,66
AgeSocial,Tactial Shooter,15026,31
RocketRocket,Acción,20829,58
AgeRocket,Roguelite,23785,3
MonsterLegends,Tactial Shooter,11490,19
ShadowLegends,Roguelite,49522,32
HunterShadow,JcE,2624,52
ShadowMonster,Coop,19624,35
ShadowRocket,MOBA,53596,36
LegendsHunter,RPG,46227,2
RocketLegends,Coop,12173,24
LegendsHunter,JcE,32456,84
HunterRocket,RPG,13466,42
MonsterAge,JcE,49634,33
AgeAge,Rogelike,63220,38
LegendsRocket,Acción,26798,100
MonsterShadow,Tactial Shooter,8965,80
ShadowLegends,JcE,57451,38
MonsterSocial,Roguelite,49119,61
RocketLeague,Acción,32754,83
RivasRocket,Tactial Shooter,34240,18
RocketRivas,Tactial Shooter,52556,92
LegendsRivas,Coop,3178,54
LeagueAge,JcE,27137,100
HunterHunter,MOBA,18367,17
LegendsLeague,Rogelike,34260,70
SocialHunter,Rogelike,1500,58
RivasAge,Acción,5556,56
RivasLegends,Tactial Shooter,12245,70
ShadowMonster,JcE,60241,77
MonsterMonster,Tactial Shooter,23508,86
LegendsSocial,JcE,40020,49
ShadowRivas,Tactial Shooter,19466,5
LeagueMonster,RPG,15982,48
ShadowSocial,RPG,39288,72
HunterSocial,MOBA,33217,9
RivasRocket,Acción,34860,0
MonsterRivas,Rogelike,14890,79
RocketRocket,Roguelite,39543,15
ShadowRocket,Rogelike,12223,53
SocialRivas,Roguelite,47891,37
RocketRocket,Rogelike,9276,19
LeagueLegends,Rogelike,47545,74
RocketSocial,Rogelike,37571,93
RivasHunter,Coop,23845,32
ShadowAge,RPG,9642,51
RocketShadow,Rogelike,7705,70
AgeShadow,MOBA,64072,41
AgeRocket,Coop,13398,85
MonsterRocket,MOBA,31542,43
AgeRivas,Tactial Shooter,60641,100
SocialLeague,JcE,14534,39
HunterShadow,Acción,46253,53
RivasRocket,RPG,18316,76
MonsterMonster,JcE,50324,52
HunterSocial,MOBA,29842,30
HunterAge,Roguelite,56648,45
MonsterRivas,Coop,37720,0
ShadowShadow,Rogelike,46926,47
AgeMonster,Roguelite,22260,52
MonsterHunter,JcE,63956,96
MonsterHunter,JcE,45823,65
SocialMonster,Coop,14052,26
RivasHunter,Tactial Shooter,27803,1
LegendsHunter,MOBA,44863,100
HunterLeague,Roguelite,60879,56
RivasRocket,Roguelite,1775,26
AgeSocial,Roguelite,63290,25
MonsterRocket,RPG,32791,74
LegendsRocket,Rogelike,44687,33
RocketHunter,MOBA,40635,44
HunterAge,MOBA,37922,98
MonsterMonster,Roguelite,25349,70
RivasHunter,Acción,40276,7
LegendsShadow,Tactial Shooter,2564,39
AgeMonster,Coop,62485,44
HunterLeague,Roguelite,20470,100
ShadowLeague,Tactial Shooter,48375,15
HunterAge,RPG,50693,52
MonsterRivas,Coop,27672,14
RocketLeague,Rogelike,36056,1
HunterShadow,MOBA,57024,64
SocialRocket,Acción,47473,73
SocialAge,MOBA,11176,74
SocialAge,Rogelike,13041,37
RocketLeague,JcE,51035,68
HunterMonster,Tactial Shooter,5471,59
MonsterShadow,Tactial Shooter,13813,52
HunterHunter,Coop,47016,61
MonsterSocial,RPG,34188,7
LeagueRivas,MOBA,22609,68
MonsterRocket,JcE,33299,38
SocialMonster,Rogelike,66908,28
HunterLegends,MOBA,35358,52
HunterAge,Acción,37193,46
RocketLeague,Tactial Shooter,9252,76
SocialLegends,MOBA,62951,23
AgeHunter,RPG,13274,13
ShadowSocial,Acción,44258,2
ShadowMonster,Roguelite,68835,39
LeagueRivas,Roguelite,32300,36
LeagueLegends,Acción,11748,31
RocketMonster,JcE,51129,94
HunterRivas,JcE,52623,16
MonsterLegends,RPG,51936,33
HunterSocial,JcE,106,30
RocketLeague,Coop,5390,22
SocialLegends,Tactial Shooter,61867,5
MonsterAge,Rogelike,58213,35
RocketLeague,Coop,3953,45
HunterHunter,JcE,16117,83
RocketRocket,Tactial Shooter,24834,59
LegendsRivas,Tactial Shooter,24604,38
SocialMonster,RPG,18469,35
ShadowSocial,Rogelike,68142,17
SocialLegends,Acción,18062,22
MonsterRivas,Coop,22365,58
LegendsRocket,RPG,68750,38
MonsterRivas,MOBA,13228,81
AgeAge,MOBA,39238,42
AgeShadow,Coop,8126,77
LeagueAge,Coop,23876,83
LeagueHunter,Coop,52577,31
RivasSocial,Acción,69863,16
LeagueLeague,Rogelike,69284,44
ShadowRocket,JcE,58805,32
LeagueHunter,JcE,45958,5
RocketShadow,Coop,13172,55
AgeMonster,Rogelike,63331,11
ShadowShadow,RPG,55870,68
RivasLegends,JcE,61293,42
LegendsShadow,Acción,48856,16
RivasShadow,Coop,51513,6
ShadowRivas,RPG,24527,71
LeagueLeague,Rogelike,16049,52
RocketShadow,Coop,8948,69
SocialRivas,Coop,42999,82
SocialHunter,Tactial Shooter,11010,50
LegendsShadow,JcE,26216,53
HunterLeague,JcE,14542,100
ShadowAge,Acción,6533,15
MonsterLegends,JcE,26647,80
ShadowRivas,Roguelite,46868,37
SocialAge,Rogelike,48252,42
ShadowSocial,Rogelike,41871,98
RivasMonster,Rogelike,40175,89
LeagueLeague,MOBA,22280,13
MonsterRivas,MOBA,4762,28
AgeAge,RPG,32956,87
LegendsLegends,JcE,22677,99
LegendsMonster,Acción,29312,45
HunterSocial,Tactial Shooter,581,45
LeagueLegends,Roguelite,5849,77
HunterLeague,RPG,20264,47
RocketRocket,JcE,23161,96
MonsterSocial,JcE,41415,60
RivasSocial,Roguelite,36667,53
LeagueMonster,Acción,9800,4
AgeShadow,JcE,9650,39
MonsterMonster,Tactial Shooter,34742,47
HunterRocket,Roguelite,64555,18
HunterRocket,Acción,66625,22
LeagueSocial,Rogelike,5796,65
ShadowRivas,RPG,28698,26
HunterShadow,Coop,63401,59
LeagueHunter,Roguelite,10060,71
RivasMonster,Roguelite,59514,73
HunterRivas,RPG,31478,54
LeagueRivas,Tactial Shooter,26248,96
SocialRivas,Rogelike,6753,2
ShadowLeague,MOBA,4506,45
RivasRivas,Coop,32570,22
HunterSocial,RPG,39457,34
RivasMonster,Roguelite,2803,62
MonsterLeague,MOBA,58901,32
AgeRivas,Coop,59451,41
RocketLegends,Tactial Shooter,9139,73
ShadowMonster,Roguelite,53694,17
AgeLegends,Rogelike,12985,4
RocketRocket,RPG,62147,13
AgeSocial,MOBA,49936,0
RivasAge,Acción,3011,1
RivasShadow,Roguelite,50355,15
MonsterHunter,JcE,8961,74
LegendsRivas,RPG,38292,7
ShadowShadow,Roguelite,23673,52
RivasLegends,JcE,13766,55
HunterRivas,Acción,63056,45
MonsterMonster,Roguelite,7056,95
RocketLeague,MOBA,34720,17
MonsterRivas,Tactial Shooter,14566,41
LegendsSocial,Rogelike,36982,24
HunterAge,JcE,59538,60
SocialRivas,MOBA,45267,61
LeagueSocial,Roguelite,5065,25
ShadowAge,RPG,17491,85
MonsterLegends,MOBA,32073,20
RocketMonster,RPG,29863,74
SocialRocket,Rogelike,6119,43
HunterAge,Coop,57385,46
RocketRivas,JcE,39304,29
AgeRivas,Acción,48555,20
RivasSocial,Coop,22776,96
ShadowRocket,RPG,20684,88
AgeAge,Roguelite,55610,93
RivasLeague,Coop,1450,86
ShadowLegends,MOBA,11201,39
AgeHunter,Rogelike,44321,38
LeagueAge,MOBA,21012,14
LeagueHunter,MOBA,21370,88
AgeRocket,JcE,54602,67
LegendsRivas,JcE,11780,14
RocketHunter,Coop,48994,19
LeagueLegends,Coop,25449,32
MonsterRivas,Coop,45772,85
HunterAge,MOBA,21881,16
AgeLeague,Coop,1015,10
LegendsLegends,Roguelite,37908,90
ShadowShadow,Acción,51761,76
RivasHunter,Tactial Shooter,45200,17
ShadowAge,Acción,56499,1
ShadowHunter,Coop,2994,15
MonsterShadow,Tactial Shooter,44567,46
RivasAge,Coop,63074,67
RocketMonster,Tactial Shooter,6116,83
RocketAge,Tactial Shooter,3595,33
LegendsLegends,Coop,44677,81
AgeHunter,RPG,42213,83
HunterSocial,Coop,38886,29
ShadowSocial,RPG,1972,89
AgeLegends,Rogelike,65456,85
LegendsHunter,Tactial Shooter,3316,97
ShadowHunter,RPG,36423,14
RivasRivas,Roguelite,2979,56
RivasAge,Roguelite,61207,28
MonsterShadow,RPG,45665,74
SocialSocial,Rogelike,20839,5
LegendsLegends,Coop,24312,17
ShadowMonster,Tactial Shooter,22420,88
LeagueHunter,Tactial Shooter,23552,66
LegendsLegends,Acción,38664,79
LegendsSocial,MOBA,56720,0
ShadowSocial,RPG,60857,100
AgeShadow,Acción,63306,81
RivasHunter,Roguelite,30658,75
LegendsRivas,Roguelite,13338,38
SocialRocket,RPG,29261,69
ShadowRocket,Rogelike,45606,24
ShadowRivas,Roguelite,17135,64
LeagueHunter,RPG,56162,85
RivasMonster,Rogelike,34134,81
MonsterSocial,JcE,11781,42
ShadowSocial,Coop,44331,39
LegendsAge,Acción,16061,67
LegendsAge,RPG,19703,91
MonsterLegends,Roguelite,279,44
MonsterAge,Rogelike,54848,82
ShadowLeague,MOBA,59437,35
SocialMonster,MOBA,49737,79
HunterHunter,RPG,31093,4
LegendsMonster,Roguelite,19225,17
RivasLegends,Acción,57792,42
LegendsLegends,Tactial Shooter,9790,56
ShadowRivas,Rogelike,62520,73
HunterLegends,Coop,38705,49
RivasRocket,Coop,48559,13
ShadowLeague,Coop,36920,81
SocialSocial,RPG,53098,11
SocialLeague,MOBA,53072,44
LegendsShadow,JcE,29863,14
LeagueLeague,Coop,8486,98
RivasSocial,Tactial Shooter,48985,66
AgeHunter,Tactial Shooter,56546,94
RocketMonster,Acción,4076,76
MonsterShadow,JcE,11378,40
RocketRivas,Rogelike,38461,100
ShadowLegends,Acción,26598,85
RocketRocket,Tactial Shooter,7083,22
RivasHunter,Acción,28606,97
ShadowLegends,Tactial Shooter,40047,36
RivasAge,Tactial Shooter,21980,1
AgeShadow,Roguelite,40770,1
MonsterAge,Tactial Shooter,58137,87
HunterRocket,MOBA,51555,22
RocketSocial,MOBA,51212,87
RivasLeague,RPG,67566,68
MonsterHunter,RPG,19056,14
RocketRivas,Roguelite,56602,39
HunterSocial,JcE,51947,12
HunterSocial,RPG,50640,48
MonsterLegends,MOBA,9950,17
MonsterAge,Roguelite,32841,70
RocketRocket,MOBA,23167,61
MonsterShadow,Coop,25384,72
AgeLegends,JcE,18947,63
MonsterRivas,MOBA,23361,97
LegendsShadow,JcE,27236,95
RocketAge,Roguelite,12191,87
AgeLeague,Acción,60823,89
AgeLeague,Tactial Shooter,34856,56
AgeLegends,JcE,43521,56
RocketMonster,RPG,65662,25
LegendsLegends,Tactial Shooter,27706,16
LeagueHunter,Rogelike,7842,99
RivasMonster,Tactial Shooter,18268,66
ShadowLegends,MOBA,20732,19
RocketLeague,Coop,6394,29
SocialShadow,Acción,7141,85
SocialMonster,Acción,60878,57
ShadowRivas,RPG,22644,74
RivasLegends,JcE,68875,84
LeagueMonster,Roguelite,53328,89
AgeRivas,Acción,12826,72
LeagueRivas,RPG,47386,69
LegendsAge,Rogelike,16007,57
AgeLeague,JcE,18224,95
RocketMonster,JcE,29424,12
SocialHunter,Roguelite,34874,0
AgeRivas,MOBA,40243,28
LeagueHunter,Acción,130,81
SocialShadow,Acción,28391,48
LegendsRivas,Acción,45089,1
SocialLegends,Coop,67969,88
HunterRocket,Coop,11949,57
LeagueRivas,RPG,30570,18
RivasSocial,JcE,37269,24
LegendsShadow,Roguelite,32113,61
RivasAge,Roguelite,20266,60
MonsterLegends,Acción,2983,5
MonsterHunter,Roguelite,45669,66
RivasLegends,Coop,13469,95
RivasSocial,Rogelike,34276,78
RivasAge,Acción,14488,54
RivasRocket,JcE,16601,45
AgeHunter,MOBA,34948,81
LeagueSocial,RPG,22081,27
SocialAge,Rogelike,38417,6
ShadowMonster,Roguelite,58633,2
LegendsRocket,Rogelike,37933,32
LegendsShadow,Rogelike,21683,33
LegendsLegends,Acción,35110,74
SocialMonster,Roguelite,4615,23
RivasAge,Acción,67981,12
MonsterLeague,Acción,16670,100
MonsterRivas,RPG,15968,11
RocketAge,Rogelike,41911,39
SocialSocial,MOBA,39473,0
SocialSocial,Coop,53373,38
MonsterRocket,JcE,55195,21
MonsterHunter,Tactial Shooter,19462,18
RocketLeague,Tactial Shooter,41259,25
LegendsAge,JcE,41917,8
LegendsRocket,Coop,41175,13
LeagueAge,RPG,56511,67
AgeLegends,MOBA,49691,95
AgeMonster,Rogelike,63885,90
LegendsHunter,RPG,24410,36
ShadowShadow,RPG,19815,29
HunterSocial,Tactial Shooter,11192,5
SocialSocial,Tactial Shooter,25766,100
AgeHunter,JcE,6655,62
MonsterRivas,Tactial Shooter,26828,86
ShadowRocket,Roguelite,3347,18
RivasLeague,Tactial Shooter,62832,72
SocialMonster,MOBA,55093,18
MonsterRivas,Tactial Shooter,28761,59
LegendsMonster,Roguelite,56289,78
MonsterLegends,Coop,39382,64
LeagueRivas,Acción,16211,66
ShadowSocial,Acción,54515,74
HunterRivas,Rogelike,69200,12
RivasSocial,Roguelite,59428,2
MonsterShadow,Roguelite,16688,1
LeagueRocket,RPG,9191,4
RocketRivas,Roguelite,53758,95
RivasRocket,Rogelike,56291,97
SocialMonster,Acción,4506,18
ShadowRocket,Roguelite,57787,79
MonsterShadow,MOBA,12406,61
RocketRocket,Tactial Shooter,32272,21
RivasLeague,Tactial Shooter,10300,24
RivasShadow,Rogelike,30987,68
LeagueLeague,Rogelike,51158,68
RivasHunter,RPG,5898,19
MonsterRivas,Coop,48858,8
AgeLegends,Acción,39756,75
RocketAge,JcE,35656,52
LeagueRivas,Coop,45551,72
SocialShadow,JcE,24185,11
RocketLegends,Coop,34172,47
RivasAge,RPG,40805,88
LeagueAge,Roguelite,4952,81
RocketSocial,Roguelite,25014,30
RocketRivas,Tactial Shooter,6469,12
MonsterLeague,RPG,10904,73
ShadowRocket,Roguelite,57483,49
RivasAge,MOBA,69835,99
AgeLeague,Coop,37795,69
RivasHunter,JcE,38682,7
RocketLeague,MOBA,5506,83
HunterRocket,RPG,59165,17
LegendsRocket,Rogelike,20387,4
HunterSocial,Acción,33427,28
ShadowMonster,Acción,36774,27
LegendsLeague,JcE,66067,78
AgeRivas,RPG,33895,10
RocketRivas,Tactial Shooter,69337,66
ShadowSocial,RPG,10177,90
RivasLegends,MOBA,9406,46
AgeAge,MOBA,4166,58
MonsterHunter,RPG,3242,50
ShadowRocket,JcE,35774,86
HunterSocial,Coop,12428,55
LeagueSocial,Rogelike,6476,63
MonsterHunter,Coop,23866,7
HunterRocket,Tactial Shooter,44229,16
RocketLeague,Tactial Shooter,14123,21
RivasMonster,Acción,29996,61
ShadowShadow,MOBA,31713,36
HunterRivas,Rogelike,59411,77
HunterLeague,Coop,13797,84
LegendsRivas,Rogelike,30668,27
LegendsLeague,Coop,51995,25
LeagueAge,Rogelike,64311,47
LegendsLegends,JcE,46364,34
LeagueRivas,Tactial Shooter,10503,68
RivasShadow,MOBA,37482,61
AgeSocial,MOBA,15760,43
ShadowRivas,MOBA,29152,0
ShadowLegends,Acción,50244,77
ShadowLegends,JcE,1171,4
LeagueRivas,Acción,54227,91
RocketRivas,Acción,67495,90
SocialMonster,JcE,2751,97
RivasLegends,JcE,7935,79
RivasHunter,Acción,52013,23
LeagueLegends,Tactial Shooter,53847,66
HunterRivas,JcE,153,89
SocialHunter,Roguelite,7857,41
SocialLeague,Rogelike,57317,89
HunterShadow,MOBA,34558,98
LeagueLegends,Roguelite,45528,30
AgeShadow,Rogelike,24472,37
RocketLegends,Coop,45858,53
LegendsMonster,JcE,58091,98
HunterRivas,JcE,6464,26
RocketRivas,JcE,33805,15
AgeShadow,Roguelite,31239,67
SocialShadow,Tactial Shooter,54674,0
MonsterLegends,JcE,43578,67
ShadowLeague,Tactial Shooter,29410,35
ShadowRivas,Rogelike,2877,61
MonsterRocket,RPG,32478,58
LegendsSocial,Coop,34756,70
HunterMonster,Rogelike,26353,70
SocialRocket,Acción,37819,43
ShadowRocket,MOBA,30610,83
SocialSocial,MOBA,5376,98
LegendsSocial,RPG,13754,1
HunterRivas,Roguelite,52318,35
LegendsAge,Rogelike,60631,63
RivasRivas,Acción,33149,19
AgeRivas,Rogelike,64117,27
SocialSocial,JcE,18326,5
AgeLeague,Coop,44768,39
LegendsLeague,Rogelike,25931,44
HunterShadow,JcE,27665,80
AgeShadow,JcE,55879,61
ShadowRivas,Tactial Shooter,32067,77
AgeShadow,MOBA,40463,92
MonsterMonster,Acción,38753,63
SocialLeague,Tactial Shooter,19622,63
SocialRivas,RPG,24789,0
ShadowMonster,MOBA,64847,19
HunterRivas,Coop,47045,41
AgeAge,RPG,65095,59
LeagueHunter,Tactial Shooter,1323,71
MonsterSocial,Coop,66740,25
RivasAge,Roguelite,11971,86
LeagueLegends,JcE,27464,26
SocialSocial,Acción,37085,1
RivasRivas,Coop,17634,7
RivasShadow,Tactial Shooter,40795,24
LegendsRivas,RPG,27606,67
MonsterRocket,JcE,62078,48
HunterAge,JcE,61576,98
LeagueAge,Rogelike,48212,63
MonsterLegends,Roguelite,26328,99
HunterShadow,Roguelite,42257,78
LeagueSocial,RPG,59034,3
RivasMonster,RPG,44949,76
ShadowLegends,RPG,66184,0
MonsterAge,RPG,20318,29
AgeHunter,Coop,24707,61
ShadowShadow,JcE,9942,46
HunterAge,Roguelite,29557,61
LeagueRocket,Rogelike,31181,79
SocialRivas,Rogelike,23341,2
LeagueLeague,Acción,45791,15
HunterHunter,Acción,17124,97
AgeRivas,Acción,21230,64
SocialShadow,MOBA,28708,74
AgeHunter,Rogelike,32281,11
LegendsRocket,Rogelike,56022,13
RocketShadow,MOBA,37097,53
LegendsLeague,JcE,27415,97
LegendsLegends,Roguelite,34808,27
LeagueSocial,MOBA,27086,37
LeagueHunter,Rogelike,32761,53
MonsterShadow,MOBA,45466,72
LegendsMonster,Roguelite,12437,75
SocialLeague,Roguelite,23882,19
LegendsSocial,JcE,38211,45
AgeHunter,Coop,8392,92
HunterRivas,Tactial Shooter,26203,10
SocialSocial,Rogelike,56721,3
ShadowSocial,MOBA,35507,92
AgeLeague,JcE,27993,33
ShadowSocial,Rogelike,18031,53
ShadowMonster,Coop,45301,94
AgeRocket,Rogelike,25000,75
RocketAge,Acción,14065,55
RivasSocial,Rogelike,37750,9
MonsterLeague,Acción,8693,29
SocialSocial,Rogelike,17668,7
ShadowAge,Coop,49171,100
SocialHunter,Tactial Shooter,51908,93
HunterLegends,Rogelike,68585,47
SocialLeague,JcE,6841,11
RocketRocket,MOBA,4756,19
LeagueRivas,Acción,17093,19
HunterMonster,Acción,26308,73
LegendsMonster,MOBA,22638,51
HunterAge,RPG,30694,42
LegendsAge,Coop,23442,33
HunterHunter,Coop,22806,56
RivasHunter,Rogelike,9693,24
ShadowMonster,RPG,37433,89
AgeLeague,Acción,16841,99
RocketRocket,Roguelite,32702,45
LegendsShadow,Acción,17460,67
ShadowShadow,RPG,56695,8
MonsterShadow,Tactial Shooter,40404,84
SocialMonster,Acción,63251,69
SocialMonster,MOBA,46270,71
SocialLeague,Coop,43084,77
LeagueRocket,MOBA,33997,32
SocialHunter,Tactial Shooter,65214,66
MonsterRivas,MOBA,33429,15
HunterMonster,RPG,58120,24
LegendsHunter,Acción,18724,20
MonsterHunter,Rogelike,65828,45
MonsterRivas,RPG,47387,93
RivasRocket,Coop,56092,4
RivasLeague,Rogelike,69931,26
LegendsHunter,JcE,6974,75
RocketHunter,Acción,56535,17
SocialRivas,RPG,21990,64
RocketRocket,MOBA,347,74
HunterMonster,Roguelite,64678,74
LegendsRocket,JcE,34212,15
SocialShadow,Acción,29335,8
RivasAge,RPG,65127,72
ShadowRivas,JcE,13022,7
AgeRocket,Rogelike,69418,34
RivasLegends,Rogelike,5175,80
HunterMonster,Roguelite,31477,78
LeagueHunter,RPG,64749,48
RocketRocket,Rogelike,7519,76
LeagueLegends,Tactial Shooter,69793,54
HunterShadow,RPG,67633,22
AgeRivas,MOBA,69181,61
LegendsMonster,RPG,68259,29
ShadowSocial,Acción,59250,70
LeagueLeague,Acción,46912,46
AgeSocial,Tactial Shooter,54913,57
